,Unnamed: 0,Geolocation_zipcode_prefix,Geolocation_lat,Geolocation_lng,Geolocation_city,Geolocation_state
6452,6452,1220,-23.54447196058631,-46.64449265557727,sao paulo,SP
6453,6453,1201,-23.53468795475793,-46.64873833083272,sao paulo,SP
6454,6454,1225,-23.538694007913872,-46.64964466619133,são paulo,SP
6455,6455,1257,-23.544945879825697,-46.69037926672053,sao paulo,SP
6456,6456,1234,-23.538370500000006,-46.66502249999999,são paulo,SP
6457,6457,1258,-23.546541226758585,-46.689360103381645,são paulo,SP
6458,6458,1252,-23.5407701740147,-46.68037022384439,sao paulo,SP
6459,6459,1221,-23.542028947544576,-46.648811488891496,sao paulo,SP
6460,6460,1215,-23.53655002580364,-46.649225050085455,sao paulo,SP
6461,6461,1243,-23.54818371080266,-46.6573421888741,sao paulo,SP
6462,6462,1240,-23.54209356174626,-46.662667207340206,sao paulo,SP
6463,6463,1230,-23.537958677081505,-46.65906932828927,são paulo,SP
6464,6464,1226,-23.53668339800333,-46.65214795268045,sao paulo,SP
6465,6465,1240,-23.54326883042869,-46.66249495005473,sao paulo,SP
6466,6466,1228,-23.536006658895488,-46.65401161809683,sao paulo,SP
6467,6467,1218,-23.530742319175964,-46.64953577338565,são paulo,SP
6468,6468,1232,-23.53710774937962,-46.65398909186911,sao paulo,SP
6469,6469,1205,-23.53057386456226,-46.646822744387954,sao paulo,SP
6470,6470,1239,-23.54407815015292,-46.653489005135896,sao paulo,SP
6471,6471,1221,-23.542789452680463,-46.64862050291418,sao paulo,SP
6472,6472,1223,-23.54431612155928,-46.652483923394335,sao paulo,SP
6473,6473,1254,-23.54084478267647,-46.68238313445679,sao paulo,SP
6474,6474,1211,-23.53857295836461,-46.64682739716663,sao paulo,SP
6475,6475,1251,-23.54780615098964,-46.67377479641069,sao paulo,SP
6476,6476,1203,-23.532871368861432,-46.64768426172886,sao paulo,SP
6477,6477,1226,-23.535937121011013,-46.6531078462404,sao paulo,SP
6478,6478,1238,-23.54069585789716,-46.65056346058632,sao paulo,SP
6479,6479,1244,-23.54872913849616,-46.66077938773154,são paulo,SP
6480,6480,1216,-23.530822260892155,-46.64348760574756,sao paulo,SP
6481,6481,1223,-23.543881438253745,-46.64608211518262,sao paulo,SP
6482,6482,1232,-23.5342075387212,-46.659753870102165,sao paulo,SP
6483,6483,1226,-23.53796433221771,-46.650405473628055,sao paulo,SP
6484,6484,1218,-23.52930058979165,-46.647196617260114,são paulo,SP
6485,6485,1258,-23.54098422508515,-46.6854768012868,sao paulo,SP
6486,6486,1228,-23.53736190148112,-46.65445004039496,sao paulo,SP
6487,6487,1224,-23.541718547319537,-46.64883066180968,sao paulo,SP
6488,6488,1209,-23.54090353872119,-46.64163797515727,sao paulo,SP
6489,6489,1233,-23.5401493211092,-46.66181846808813,sao paulo,SP
6490,6490,1242,-23.54729766694558,-46.65634177990651,sao paulo,SP
6491,6491,1204,-23.53212525950718,-46.64698684554789,são paulo,SP
6492,6492,1234,-23.541982166253085,-46.66483408728148,sao paulo,SP
6493,6493,1229,-23.54127634139296,-46.65672261893353,sao paulo,SP
6494,6494,1224,-23.542684470713866,-46.6523235,sao paulo,SP
6495,6495,1224,-23.54038952262104,-46.64958335123206,sao paulo,SP
6496,6496,1231,-23.53696957507645,-46.659725559813005,sao paulo,SP
6497,6497,1239,-23.54574501526344,-46.65600846517394,sao paulo,SP
6498,6498,1247,-23.55039356203472,-46.66920043865777,sao paulo,SP
6499,6499,1227,-23.552902455738884,-46.66146293782105,são paulo,SP
6500,6500,1243,-23.5477736924808,-46.65832072162271,sao paulo,SP
6501,6501,1227,-23.553436766864767,-46.66198920177162,sao paulo,SP
6502,6502,1226,-23.536485649460428,-46.652417533585286,são paulo,SP
6503,6503,1232,-23.537702693029058,-46.65287449624908,são paulo,SP
6504,6504,1230,-23.53926708964741,-46.6595423746898,sao paulo,SP
6505,6505,1227,-23.537290101005617,-46.6544308936015,sao paulo,SP
6506,6506,1230,-23.532011454902168,-46.6536078075192,sao paulo,SP
6507,6507,1231,-23.53873821648681,-46.65910033236193,sao paulo,SP
6508,6508,1227,-23.551528557043053,-46.66055692449085,sao paulo,SP
6509,6509,1257,-23.54387029276637,-46.68868591641274,sao paulo,SP
6510,6510,1228,-23.55399368089377,-46.66264507425493,sao paulo,SP
6511,6511,1232,-23.53600055037796,-46.66126405689882,são paulo,SP
6512,6512,1215,-23.535943983351576,-46.64572578781236,são paulo,SP
6513,6513,1228,-23.55196050513589,-46.660848034970286,sao paulo,SP
6514,6514,1238,-23.54013869608748,-46.65044163044607,sao paulo,SP
6515,6515,1222,-23.545417452680464,-46.64919169900168,sao paulo,SP
6516,6516,1228,-23.55399368089377,-46.66264507425493,sao paulo,SP
6517,6517,1226,-23.540442715794324,-46.65460190951587,sao paulo,SP
6518,6518,1224,-23.54113123175025,-46.6520809185469,são paulo,SP
6519,6519,1227,-23.53787111518264,-46.65463932361936,sao paulo,SP
6520,6520,1221,-23.54672139494492,-46.6474843247159,são paulo,SP
6521,6521,1230,-23.53162749402739,-46.65313760144839,sao paulo,SP
6522,6522,1239,-23.51275140074596,-46.45747547495638,são paulo,SP
6523,6523,1220,-23.54234344463037,-46.64647349999999,sao paulo,SP
6524,6524,1211,-23.53885229309248,-46.64673551610016,sao paulo,SP
6525,6525,1231,-23.534636532056098,-46.65892752484273,sao paulo,SP
6526,6526,1229,-23.540238681372298,-46.65911756771886,sao paulo,SP
6527,6527,1255,-23.545782460730543,-46.68119826089217,sao paulo,SP
6528,6528,1238,-23.543927088810687,-46.65582194892955,sao paulo,SP
6529,6529,1242,-23.544719635020705,-46.662428892273056,sao paulo,SP
6530,6530,1254,-23.544831929222703,-46.68132036358132,sao paulo,SP
6531,6531,1232,-23.53802236525476,-46.65254747821569,sao paulo,SP
6532,6532,1230,-23.53751242492353,-46.65753095850885,são paulo,SP
6533,6533,1205,-23.54106025812219,-46.639183441860425,sao paulo,SP
6534,6534,1227,-23.548777145161257,-46.65914568414225,sao paulo,SP
6535,6535,1202,-23.531159168474776,-46.65159702484274,sao paulo,SP
6536,6536,1232,-23.53599647515727,-46.66113094310118,sao paulo,SP
6537,6537,1214,-23.540043520399337,-46.646521621847725,sao paulo,SP
6538,6538,1221,-23.546242445467104,-46.64865339647412,sao paulo,SP
6539,6539,1218,-23.53266734471119,-46.65249677338564,sao paulo,SP
6540,6540,1209,-23.540729963085703,-46.64250834531055,são paulo,SP
6541,6541,1240,-23.543009371083137,-46.662638206503495,sao paulo,SP
6542,6542,1218,-23.5340505,-46.6411545,sao paulo,SP
6543,6543,1258,-23.54519110130417,-46.68573668082404,sao paulo,SP
6544,6544,1214,-23.53992560866177,-46.64631414112188,sao paulo,SP
6545,6545,1241,-23.548126054677127,-46.65298808021234,sao paulo,SP
6546,6546,1211,-23.53873529309248,-46.64693801610016,sao paulo,SP
6547,6547,1220,-23.54592275161281,-46.64490758680375,sao paulo,SP
6548,6548,1214,-23.53764882930352,-46.64423621371684,sao paulo,SP
6549,6549,1206,-23.53999355453289,-46.63967075269783,sao paulo,SP
6550,6550,1259,-23.540084454902164,-46.688068718016005,sao paulo,SP
6551,6551,1228,-23.53736190148112,-46.65445004039496,sao paulo,SP
6552,6552,1228,-23.53736190148112,-46.65445004039496,sao paulo,SP
6553,6553,1225,-23.540829192336567,-46.6480867425703,são paulo,SP
6554,6554,1230,-23.53709460061168,-46.65734454149115,sao paulo,SP
6555,6555,1222,-23.54538114080372,-46.651614800612094,sao paulo,SP
6556,6556,1231,-23.53629695337295,-46.6595896588955,são paulo,SP
6557,6557,1241,-23.544280854838743,-46.6602951330718,sao paulo,SP
6558,6558,1258,-23.54519110130417,-46.68573668082404,são paulo,SP
6559,6559,1240,-23.54516966362736,-46.655493374834045,são paulo,SP
6560,6560,1232,-23.53293017790984,-46.65910570246412,sao paulo,SP
6561,6561,1223,-23.54385346378897,-46.64723352844942,sao paulo,SP
6562,6562,1240,-23.54542741687345,-46.654762636274455,sao paulo,SP
6563,6563,1257,-23.54618865583707,-46.690027983351584,sao paulo,SP
6564,6564,1203,-23.53405109186912,-46.64682501318597,sao paulo,SP
6565,6565,1203,-23.532871368861432,-46.64768426172886,sao paulo,SP
6566,6566,1211,-23.53800832584106,-46.6482439067459,sao paulo,SP
6567,6567,1232,-23.538268634745243,-46.65214549624907,sao paulo,SP
6568,6568,1220,-23.542757999999992,-46.64547398167813,sao paulo,SP
6569,6569,1244,-23.69609530821331,-46.6357700601755,sao paulo,SP
6570,6570,1259,-23.54215952677598,-46.68576437301637,sao paulo,SP
6571,6571,1220,-23.542533199001664,-46.64547053996195,sao paulo,SP
6572,6572,1257,-23.54357779655493,-46.686425804605,sao paulo,SP
6573,6573,1224,-23.543491138496165,-46.6532814970858,sao paulo,SP
6574,6574,1220,-23.54303778573489,-46.6464936165676,sao paulo,SP
6575,6575,1234,-23.542863191788303,-46.66519612003005,sao paulo,SP
6576,6576,1238,-23.540840832361937,-46.650614537191984,sao paulo,SP
6577,6577,1224,-23.54268850375092,-46.65491103136361,são paulo,SP
6578,6578,1258,-23.54451991534425,-46.68524449875924,sao paulo,SP
6579,6579,1239,-23.54625801526344,-46.65457843963871,sao paulo,SP
6580,6580,1226,-23.534478565641404,-46.65502761740432,sao paulo,SP
6581,6581,1257,-23.54282661532686,-46.68766584999129,sao paulo,SP
6582,6582,1227,-23.537290117980763,-46.65443089812821,são paulo,SP
6583,6583,1202,-23.53610150957929,-46.64639316486809,são paulo,SP
6584,6584,1227,-23.537290101005617,-46.6544308936015,sao paulo,SP
6585,6585,1217,-23.53136340299499,-46.647667382739904,sao paulo,SP
6586,6586,1228,-23.53736190148112,-46.65445004039496,sao paulo,SP
6587,6587,1209,-23.53922970635925,-46.63904639425241,sao paulo,SP
6588,6588,1258,-23.543510490968966,-46.687274998355214,são paulo,SP
6589,6589,1232,-23.53774866749383,-46.65282597071386,sao paulo,SP
6590,6590,1222,-23.54579024562871,-46.650363967251415,são paulo,SP
6591,6591,1228,-23.537361918456263,-46.65445004492167,são paulo,SP
6592,6592,1227,-23.55019145490217,-46.65985384456694,são paulo,SP
6593,6593,1228,-23.54839279655493,-46.659018341392965,são paulo,SP
6594,6594,1228,-23.55167843574358,-46.66070011547109,sao paulo,SP
6595,6595,1227,-23.537290117980763,-46.65443089812821,são paulo,SP
6596,6596,1255,-23.54447323841536,-46.68300194324541,sao paulo,SP
6597,6597,1214,-23.540043520399337,-46.646521621847725,sao paulo,SP
6598,6598,1249,-23.55065527477062,-46.67165058090484,sao paulo,SP
6599,6599,1229,-23.54080068414225,-46.65804382278265,são paulo,SP
6600,6600,1239,-23.54622900305841,-46.654494549252775,sao paulo,SP
6601,6601,1226,-23.53833520760001,-46.65153426547978,sao paulo,SP
6602,6602,1220,-23.543062323619367,-46.646553938397965,sao paulo,SP
6603,6603,1230,-23.538943089647404,-46.659441341941225,sao paulo,SP
6604,6604,1220,-23.54668641104508,-46.6461621401696,sao paulo,SP
6605,6605,1238,-23.541332668878816,-46.66023659602404,sao paulo,SP
6606,6606,1258,-23.543510490968966,-46.687274998355214,sao paulo,SP
6607,6607,1216,-23.529325547319534,-46.646407771019696,sao paulo,SP
6608,6608,1222,-23.5456749955566,-46.65174351887013,sao paulo,SP
6609,6609,1243,-23.549050205378308,-46.65894108811819,sao paulo,SP
6610,6610,1204,-23.52964079877663,-46.64873754509782,sao paulo,SP
6611,6611,1242,-23.547526626983625,-46.65580327269316,sao paulo,SP
6612,6612,1227,-23.554602785186628,-46.66310018344975,sao paulo,SP
6613,6613,1223,-23.543793503462457,-46.64730991326678,sao paulo,SP
6614,6614,1220,-23.54303778573489,-46.6464936165676,sao paulo,SP
6615,6615,1229,-23.535728099082466,-46.65541799070918,sao paulo,SP
6616,6616,1239,-23.548299317790978,-46.65555908895493,sao paulo,SP
6617,6617,1232,-23.53293017790984,-46.65910570246412,são paulo,SP
6618,6618,1221,-23.5448069245411,-46.64894761263953,sao paulo,SP
6619,6619,1232,-23.535417803220028,-46.65873882361936,sao paulo,SP
6620,6620,1207,-23.54010745268047,-46.63802514516125,sao paulo,SP
6621,6621,1257,-23.54480461585645,-46.684768639601614,são paulo,SP
6622,6622,1224,-23.542742503750905,-46.651941,sao paulo,SP
6623,6623,1229,-23.53990293588781,-46.656844150845416,sao paulo,SP
6624,6624,1259,-23.54047808687744,-46.68836885581969,sao paulo,SP
6625,6625,1234,-23.54530496189244,-46.665850500000005,são paulo,SP
6626,6626,1240,-23.545327358589645,-46.65499116180968,são paulo,SP
6627,6627,1234,-23.53903054371285,-46.66407138011416,sao paulo,SP
6628,6628,1227,-23.537290101005617,-46.6544308936015,sao paulo,SP
6629,6629,1240,-23.545252612556908,-46.65530093311786,sao paulo,SP
6630,6630,1239,-23.550266149027745,-46.65841287927745,sao paulo,SP
6631,6631,1240,-23.545570619770267,-46.65455138204739,sao paulo,SP
6632,6632,1256,-23.546716889809016,-46.68379694532285,sao paulo,SP
6633,6633,1210,-23.53820484846209,-46.63944608742571,sao paulo,SP
6634,6634,1231,-23.53682030474925,-46.65988920996593,sao paulo,SP
6635,6635,1215,-23.535980067718874,-46.64588577047143,sao paulo,SP
6636,6636,1244,-23.696075775211646,-46.63562600428822,sao paulo,SP
6637,6637,1231,-23.53314367415894,-46.6580786014484,sao paulo,SP
6638,6638,1239,-23.54574501526344,-46.65600846517394,sao paulo,SP
6639,6639,1226,-23.53982823313524,-46.65296084929882,sao paulo,SP
6640,6640,1258,-23.542527374401352,-46.686575837930505,sao paulo,SP
6641,6641,1234,-23.537055499855768,-46.66361722052618,sao paulo,SP
6642,6642,1224,-23.53968604524206,-46.65155171634258,sao paulo,SP
6643,6643,1258,-23.54287600637664,-46.68682706815155,sao paulo,SP
6644,6644,1228,-23.54467160343472,-46.65713680171736,sao paulo,SP
6645,6645,1251,-23.54968767499565,-46.675205392723214,sao paulo,SP
6646,6646,1258,-23.544951443793657,-46.68830695060298,sao paulo,SP
6647,6647,1224,-23.5403885276127,-46.65143548612153,sao paulo,SP
6648,6648,1223,-23.544664554532897,-46.64806974271451,sao paulo,SP
6649,6649,1241,-23.546743543164595,-46.65448519178832,sao paulo,SP
6650,6650,1207,-23.5395412178718,-46.6383782098217,sao paulo,SP
6651,6651,1237,-23.54364128919734,-46.66841865779897,sao paulo,SP
6652,6652,1239,-23.548781693029053,-46.65745981155857,são paulo,SP
6653,6653,1222,-23.54712357646144,-46.64994313113858,sao paulo,SP
6654,6654,1230,-23.53495860421836,-46.65799459991919,sao paulo,SP
6655,6655,1214,-23.53999726087134,-46.64629704336868,são paulo,SP
6656,6656,1221,-23.54279747821568,-46.64842161226844,são paulo,SP
6657,6657,1227,-23.548777145161257,-46.65914568414225,sao paulo,SP
6658,6658,1203,-23.534499908130886,-46.64642004509782,sao paulo,SP
6659,6659,1233,-23.54208980988513,-46.663794907149935,sao paulo,SP
6660,6660,1240,-23.544076380229733,-46.65791220177162,sao paulo,SP
6661,6661,1202,-23.53165582431186,-46.64978957063307,são paulo,SP
6662,6662,1257,-23.544199204830047,-46.68986409824576,sao paulo,SP
6663,6663,1229,-23.54048183819032,-46.65708979087077,sao paulo,SP
6664,6664,1231,-23.53314367415894,-46.6580786014484,são paulo,SP
6665,6665,1219,-23.541701678054075,-46.64532931112587,sao paulo,SP
6666,6666,1233,-23.53286815237461,-46.66033569525076,sao paulo,SP
6667,6667,1253,-23.546633237867088,-46.67887839286743,sao paulo,SP
6668,6668,1207,-23.538792782128205,-46.63896631571352,sao paulo,SP
6669,6669,1235,-23.53783720093491,-46.6663143393155,sao paulo,SP
6670,6670,1201,-23.534488760199665,-46.652960618933534,sao paulo,SP
6671,6671,1232,-23.53340620344506,-46.65934517692888,sao paulo,SP
6672,6672,1227,-23.537290101005617,-46.6544308936015,sao paulo,SP
6673,6673,1231,-23.53679330474925,-46.65999270996593,sao paulo,SP
6674,6674,1258,-23.546541226758585,-46.689360103381645,sao paulo,SP
6675,6675,1231,-23.53773742492353,-46.66001195129549,são paulo,SP
6676,6676,1238,-23.543439360522893,-46.65695771994926,sao paulo,SP
6677,6677,1231,-23.53696957507645,-46.659725559813005,sao paulo,SP
6678,6678,1232,-23.53673769109581,-46.65536986886144,sao paulo,SP
6679,6679,1241,-23.54738014432453,-46.6534472164868,são paulo,SP
6680,6680,1226,-23.53602006994057,-46.6530107113509,sao paulo,SP
6681,6681,1222,-23.545460503750903,-46.64757052553523,são paulo,SP
6682,6682,1229,-23.538539169023046,-46.6617914007733,sao paulo,SP
6683,6683,1232,-23.532963789341565,-46.65918830474924,sao paulo,SP
6684,6684,1230,-23.532011454902168,-46.6536078075192,sao paulo,SP
6685,6685,1227,-23.55369281072185,-46.66223265791455,sao paulo,SP
6686,6686,1232,-23.535417803220028,-46.65873882361936,sao paulo,SP
6687,6687,1238,-23.54069585789716,-46.65056346058632,sao paulo,SP
6688,6688,1243,-23.548596077702182,-46.65609053996194,sao paulo,SP
6689,6689,1240,-23.54296030558596,-46.66135846225974,sao paulo,SP
6690,6690,1222,-23.54748357646144,-46.64949410560335,sao paulo,SP
6691,6691,1227,-23.537290101005617,-46.6544308936015,sao paulo,SP
6692,6692,1219,-23.541467521784305,-46.646211242714514,sao paulo,SP
6693,6693,1224,-23.54100523175025,-46.65204139301166,sao paulo,SP
6694,6694,1259,-23.5401080021438,-46.688741112195714,sao paulo,SP
6695,6695,1217,-23.532562016100165,-46.649417448237045,sao paulo,SP
6696,6696,1231,-23.536062953372944,-46.65953115889548,sao paulo,SP
6697,6697,1231,-23.53773742492353,-46.66001195129549,sao paulo,SP
6698,6698,1231,-23.53718460061168,-46.65978451595593,sao paulo,SP
6699,6699,1232,-23.532650203445066,-46.65896365139368,sao paulo,SP
6700,6700,1254,-23.54082191035259,-46.68239360560333,sao paulo,SP
6701,6701,1251,-23.54933998612154,-46.67602177892555,sao paulo,SP
6702,6702,1217,-23.533844773241405,-46.64940663613022,sao paulo,SP
6703,6703,1240,-23.54254970162739,-46.66186551220501,são paulo,SP
6704,6704,1249,-23.54672386733222,-46.66951111033521,sao paulo,SP
6705,6705,1259,-23.541454479023752,-46.68683742740505,sao paulo,SP
6706,6706,1230,-23.53540377462639,-46.65645496018229,sao paulo,SP
6707,6707,1232,-23.532963789341565,-46.65918830474924,sao paulo,SP
6708,6708,1226,-23.53654755981301,-46.65306456994057,sao paulo,SP
6709,6709,1258,-23.544951443793657,-46.68830695060298,sao paulo,SP
6710,6710,1223,-23.543857477927222,-46.64517266472387,sao paulo,SP
6711,6711,1244,-23.553102122395988,-46.66316066319465,sao paulo,SP
6712,6712,1228,-23.54467160343472,-46.65713680171736,sao paulo,SP
6713,6713,1204,-23.54089021204341,-46.640359131831055,sao paulo,SP
6714,6714,1226,-23.538814606440067,-46.654042851232056,sao paulo,SP
6715,6715,1228,-23.54953897140635,-46.65959741078528,sao paulo,SP
6716,6716,1248,-23.546827634197,-46.66836163627445,sao paulo,SP
6717,6717,1233,-23.534440596168285,-46.661197688181616,sao paulo,SP
6718,6718,1228,-23.53736190148112,-46.65445004039496,sao paulo,SP
6719,6719,1238,-23.545262137111173,-46.652460296699154,sao paulo,SP
6720,6720,1233,-23.54349019594325,-46.66453008133753,sao paulo,SP
6721,6721,1257,-23.539862807663432,-46.68593624257029,sao paulo,SP
6722,6722,1231,-23.5367081559813,-46.6596418411045,são paulo,SP
6723,6723,1224,-23.54170848903573,-46.64890266180967,sao paulo,SP
6724,6724,1201,-23.53868957063306,-46.64891880183506,sao paulo,SP
6725,6725,1222,-23.5453604454671,-46.65089227990652,sao paulo,SP
6726,6726,1209,-23.53922023535693,-46.6391261312828,são paulo,SP
6727,6727,1242,-23.54664470107914,-46.65765168872989,são paulo,SP
6728,6728,1232,-23.53710774937962,-46.65398909186911,sao paulo,SP
6729,6729,1232,-23.53569825895891,-46.65827388787578,são paulo,SP
