,Order_id,Payment_sequential,Payment_type,Payment_installments,Payment_value
5822,ORDER_13409,1,credit_card,1,341.62
5823,ORDER_23922,1,credit_card,3,284.9
5824,ORDER_67738,1,boleto,1,112.81
5825,ORDER_86111,1,credit_card,10,376.39
5826,ORDER_79590,1,credit_card,4,113.37
5827,ORDER_68675,1,boleto,1,127.45
5828,ORDER_50719,1,credit_card,1,120.59
5829,ORDER_02030,1,voucher,1,62.68
5830,ORDER_72181,1,credit_card,2,61.88
5831,ORDER_03081,1,credit_card,5,53.1
5832,ORDER_15590,1,credit_card,2,56.97
5833,ORDER_69780,1,credit_card,3,153.27
5834,ORDER_38180,1,credit_card,8,195.91
5835,ORDER_73961,1,credit_card,10,329.86
5836,ORDER_60282,1,debit_card,1,36.82
5837,ORDER_72821,1,boleto,1,78.62
5838,ORDER_22449,1,credit_card,1,35.01
5839,ORDER_41561,1,credit_card,10,349.1
5840,ORDER_34356,1,boleto,1,217.06
5841,ORDER_74691,1,credit_card,4,83.5
5842,ORDER_83093,1,boleto,1,172.44
5843,ORDER_46044,1,credit_card,10,515.81
5844,ORDER_09046,1,credit_card,1,44.6
5845,ORDER_26371,1,credit_card,3,59.33
5846,ORDER_19003,1,credit_card,8,126.64
5847,ORDER_45877,1,credit_card,1,124.7
5848,ORDER_16607,1,credit_card,1,174.48
5849,ORDER_42212,1,credit_card,10,689.81
5850,ORDER_54713,1,credit_card,12,229.24
5851,ORDER_36045,1,credit_card,3,81.78
5852,ORDER_50093,1,credit_card,10,1830.12
5853,ORDER_37465,1,credit_card,3,111.72
5854,ORDER_53187,1,credit_card,2,121.18
5855,ORDER_49504,1,credit_card,2,163.43
5856,ORDER_74582,1,credit_card,2,138.72
5857,ORDER_03758,1,credit_card,4,260.13
5858,ORDER_76239,1,credit_card,5,274.24
5859,ORDER_75580,2,voucher,1,14.43
5860,ORDER_24853,1,credit_card,1,89.36
5861,ORDER_44216,1,boleto,1,103.19
5862,ORDER_57776,1,credit_card,1,160.47
5863,ORDER_02570,1,credit_card,1,85.24
5864,ORDER_24383,1,boleto,1,172.53
5865,ORDER_66756,1,boleto,1,81.15
5866,ORDER_67818,1,boleto,1,70.27
5867,ORDER_38048,1,credit_card,5,119.93
5868,ORDER_51817,1,credit_card,5,155.14
5869,ORDER_18264,1,credit_card,4,40.09
5870,ORDER_19853,1,credit_card,2,29.09
5871,ORDER_62848,1,credit_card,2,169.19
5872,ORDER_81982,1,boleto,1,183.29
5873,ORDER_21624,1,credit_card,2,76.86
5874,ORDER_61927,1,credit_card,4,221.14
5875,ORDER_33258,1,credit_card,1,46.22
5876,ORDER_76814,1,credit_card,10,1130.03
5877,ORDER_24993,1,credit_card,1,63.65
5878,ORDER_51068,1,credit_card,9,92.05
5879,ORDER_66903,2,voucher,1,17.72
5880,ORDER_42566,1,credit_card,3,33.47
5881,ORDER_61466,1,credit_card,1,30.88
5882,ORDER_42477,1,debit_card,1,158.07
5883,ORDER_31448,1,credit_card,4,88.62
5884,ORDER_64049,1,credit_card,1,17.68
5885,ORDER_13041,1,credit_card,1,78.07
5886,ORDER_86086,1,credit_card,2,162.45
5887,ORDER_72536,1,boleto,1,118.79
5888,ORDER_79273,1,credit_card,2,54.09
5889,ORDER_64198,1,credit_card,1,37.65
5890,ORDER_65396,1,voucher,1,96.64
5891,ORDER_05520,1,credit_card,6,143.15
5892,ORDER_41848,1,credit_card,4,69.9
5893,ORDER_32933,1,credit_card,9,181.83
5894,ORDER_08278,1,credit_card,1,71.16
5895,ORDER_12001,1,credit_card,1,72.18
5896,ORDER_81171,1,boleto,1,49.0
5897,ORDER_18815,1,credit_card,10,2026.54
5898,ORDER_87844,1,credit_card,5,78.87
5899,ORDER_20841,1,credit_card,2,107.28
5900,ORDER_84355,1,credit_card,5,342.04
5901,ORDER_26244,1,voucher,1,24.02
5902,ORDER_29336,1,credit_card,8,88.29
5903,ORDER_87296,1,credit_card,3,169.0
5904,ORDER_47048,1,credit_card,5,111.1
5905,ORDER_48259,1,credit_card,2,126.99
5906,ORDER_51434,1,boleto,1,74.74
5907,ORDER_69186,1,credit_card,3,107.01
5908,ORDER_76829,2,credit_card,2,25.82
5909,ORDER_22187,1,credit_card,10,311.71
5910,ORDER_29728,1,credit_card,1,55.05
5911,ORDER_84600,1,boleto,1,81.24
5912,ORDER_49858,1,credit_card,1,29.1
5913,ORDER_47121,1,boleto,1,173.53
5914,ORDER_38719,1,boleto,1,161.45
5915,ORDER_60677,1,credit_card,1,124.42
5916,ORDER_27681,1,credit_card,2,54.13
5917,ORDER_10246,1,credit_card,1,5.36
5918,ORDER_58609,1,boleto,1,101.84
5919,ORDER_60600,1,credit_card,3,37.25
5920,ORDER_63378,1,credit_card,1,37.37
5921,ORDER_50861,1,credit_card,4,40.0
5922,ORDER_62569,3,voucher,1,40.11
5923,ORDER_80482,1,credit_card,1,93.45
5924,ORDER_75468,1,credit_card,3,94.4
5925,ORDER_42380,1,credit_card,2,106.78
5926,ORDER_30698,1,credit_card,1,94.59
5927,ORDER_61491,1,credit_card,2,154.67
5928,ORDER_72918,1,credit_card,5,63.18
5929,ORDER_52299,1,credit_card,6,137.63
5930,ORDER_32733,1,boleto,1,111.33
5931,ORDER_53891,1,credit_card,6,159.65
5932,ORDER_58888,1,credit_card,2,225.71
5933,ORDER_19724,1,boleto,1,286.32
5934,ORDER_73320,1,credit_card,2,56.95
5935,ORDER_30099,1,credit_card,1,44.96
5936,ORDER_40035,1,credit_card,6,63.5
5937,ORDER_04039,1,credit_card,1,50.83
5938,ORDER_72426,1,credit_card,7,387.57
5939,ORDER_83912,1,boleto,1,99.65
5940,ORDER_65242,1,boleto,1,159.23
5941,ORDER_42997,1,boleto,1,213.34
5942,ORDER_71716,1,credit_card,2,40.1
5943,ORDER_53480,1,credit_card,1,16.84
5944,ORDER_84597,1,credit_card,6,73.06
5945,ORDER_08425,1,boleto,1,113.56
5946,ORDER_70299,1,credit_card,7,79.2
5947,ORDER_17815,1,boleto,1,183.43
5948,ORDER_83039,1,credit_card,1,77.57
5949,ORDER_83110,1,credit_card,1,51.85
5950,ORDER_22229,1,credit_card,5,204.03
5951,ORDER_48273,1,credit_card,4,43.62
5952,ORDER_71622,1,credit_card,5,53.29
5953,ORDER_11817,1,boleto,1,155.77
5954,ORDER_77948,1,credit_card,1,147.35
5955,ORDER_06879,1,credit_card,2,183.36
5956,ORDER_80736,1,credit_card,3,165.96
5957,ORDER_70171,1,credit_card,7,99.43
5958,ORDER_24245,1,boleto,1,45.69
5959,ORDER_74728,1,boleto,1,59.0
5960,ORDER_41765,1,credit_card,1,51.71
5961,ORDER_72323,1,credit_card,1,66.67
5962,ORDER_42923,1,credit_card,2,47.68
5963,ORDER_51919,1,boleto,1,230.01
5964,ORDER_58138,1,boleto,1,28.0
5965,ORDER_51069,1,credit_card,3,107.15
5966,ORDER_55575,1,credit_card,2,234.46
5967,ORDER_83008,1,credit_card,4,123.18
5968,ORDER_03633,1,credit_card,1,63.06
5969,ORDER_82812,1,debit_card,1,77.66
5970,ORDER_87925,1,credit_card,1,22.98
5971,ORDER_39477,1,credit_card,5,108.0
5972,ORDER_17255,2,voucher,1,139.99
5973,ORDER_28677,1,boleto,1,166.68
5974,ORDER_76391,1,credit_card,5,143.22
5975,ORDER_87593,1,credit_card,7,362.81
5976,ORDER_27717,1,credit_card,1,53.23
5977,ORDER_49902,1,credit_card,10,130.0
5978,ORDER_75595,2,voucher,1,10.87
5979,ORDER_80153,1,credit_card,6,76.74
5980,ORDER_13629,1,credit_card,1,84.63
5981,ORDER_83916,1,credit_card,6,304.32
5982,ORDER_75912,1,credit_card,10,438.22
5983,ORDER_28258,1,boleto,1,61.8
5984,ORDER_34366,1,credit_card,2,139.86
5985,ORDER_03951,1,credit_card,2,99.9
5986,ORDER_46421,1,credit_card,1,372.56
5987,ORDER_04176,1,boleto,1,64.11
5988,ORDER_79901,1,credit_card,3,36.35
5989,ORDER_58869,1,boleto,1,297.64
5990,ORDER_37434,1,boleto,1,136.08
5991,ORDER_42438,1,credit_card,10,252.99
5992,ORDER_39882,1,boleto,1,76.57
5993,ORDER_22749,1,credit_card,1,22.81
5994,ORDER_01954,1,credit_card,1,30.35
5995,ORDER_78210,1,credit_card,2,129.09
5996,ORDER_36725,1,boleto,1,2220.32
5997,ORDER_85639,1,credit_card,1,765.84
5998,ORDER_86343,1,credit_card,15,375.52
5999,ORDER_54075,1,credit_card,1,77.57
6000,ORDER_60291,1,boleto,1,75.68
6001,ORDER_18150,1,credit_card,4,206.92
6002,ORDER_38929,1,boleto,1,118.46
6003,ORDER_76802,1,credit_card,2,108.44
6004,ORDER_30658,1,credit_card,2,40.56
6005,ORDER_18313,1,credit_card,4,43.66
6006,ORDER_03692,1,credit_card,5,1570.21
6007,ORDER_84135,1,credit_card,10,159.94
6008,ORDER_08120,1,credit_card,7,74.64
6009,ORDER_87149,1,credit_card,10,826.79
6010,ORDER_82448,1,credit_card,1,204.32
6011,ORDER_53777,1,credit_card,1,298.67
6012,ORDER_30578,1,boleto,1,64.32
6013,ORDER_82310,1,boleto,1,47.64
6014,ORDER_69677,1,credit_card,1,190.71
6015,ORDER_61880,1,boleto,1,90.88
6016,ORDER_02713,1,credit_card,6,123.52
6017,ORDER_57452,1,voucher,1,197.49
6018,ORDER_68222,1,boleto,1,52.68
6019,ORDER_04600,1,boleto,1,165.48
6020,ORDER_51677,1,credit_card,8,83.41
6021,ORDER_07808,2,debit_card,1,37.26
6022,ORDER_19012,1,credit_card,3,186.87
6023,ORDER_29609,1,credit_card,1,334.82
6024,ORDER_86228,1,credit_card,1,162.07
6025,ORDER_27449,1,credit_card,2,41.78
6026,ORDER_83021,1,credit_card,1,79.88
6027,ORDER_72203,1,credit_card,9,90.5
6028,ORDER_33975,1,boleto,1,93.48
6029,ORDER_67744,1,credit_card,4,88.72
6030,ORDER_53259,1,boleto,1,85.36
6031,ORDER_29081,1,boleto,1,54.0
6032,ORDER_40746,1,credit_card,3,33.79
6033,ORDER_55975,1,credit_card,2,56.78
6034,ORDER_02490,1,credit_card,2,111.43
6035,ORDER_05452,1,boleto,1,181.98
6036,ORDER_56136,1,credit_card,1,43.07
6037,ORDER_45309,1,credit_card,10,151.05
6038,ORDER_53663,1,credit_card,4,80.77
6039,ORDER_74679,1,credit_card,1,46.19
6040,ORDER_53391,1,boleto,1,279.04
6041,ORDER_07415,1,credit_card,4,49.12
6042,ORDER_29626,1,credit_card,3,134.4
6043,ORDER_48927,1,credit_card,2,60.69
6044,ORDER_04007,1,credit_card,1,35.13
6045,ORDER_11288,1,credit_card,2,226.09
6046,ORDER_34499,1,credit_card,2,109.42
6047,ORDER_64902,1,credit_card,10,158.36
6048,ORDER_10959,1,credit_card,2,504.09
6049,ORDER_45926,1,credit_card,2,144.49
6050,ORDER_58568,1,credit_card,5,67.5
6051,ORDER_84828,1,credit_card,10,190.15
6052,ORDER_36091,1,credit_card,2,61.93
6053,ORDER_45652,1,credit_card,6,319.9
6054,ORDER_05802,1,credit_card,1,127.41
6055,ORDER_01918,1,credit_card,3,160.4
6056,ORDER_43564,1,credit_card,8,199.14
6057,ORDER_01166,1,credit_card,1,2024.31
6058,ORDER_85605,1,boleto,1,82.9
6059,ORDER_82824,1,credit_card,2,47.68
6060,ORDER_63843,1,credit_card,5,86.39
6061,ORDER_71693,1,credit_card,3,168.9
6062,ORDER_47420,1,credit_card,2,203.08
6063,ORDER_69274,1,credit_card,3,152.35
6064,ORDER_30339,1,credit_card,1,136.08
6065,ORDER_82274,1,debit_card,1,188.5
6066,ORDER_79283,1,credit_card,3,72.66
6067,ORDER_04715,1,credit_card,1,55.11
6068,ORDER_68378,1,credit_card,9,91.66
6069,ORDER_17741,1,credit_card,3,243.11
6070,ORDER_33861,1,credit_card,3,210.11
6071,ORDER_12827,1,credit_card,3,117.26
6072,ORDER_00005,1,boleto,1,35.95
6073,ORDER_72171,1,credit_card,5,1044.03
6074,ORDER_21230,1,credit_card,5,107.3
6075,ORDER_73503,1,credit_card,8,121.74
6076,ORDER_83492,1,credit_card,1,123.92
6077,ORDER_70395,1,credit_card,1,64.05
6078,ORDER_54341,1,credit_card,8,539.94
6079,ORDER_82128,1,credit_card,4,57.09
6080,ORDER_15150,1,credit_card,1,63.52
6081,ORDER_47659,1,credit_card,10,188.76
6082,ORDER_33718,1,boleto,1,118.48
6083,ORDER_12542,1,credit_card,3,139.93
6084,ORDER_04700,1,credit_card,5,73.56
6085,ORDER_42019,1,credit_card,2,50.13
6086,ORDER_38197,1,credit_card,3,194.0
6087,ORDER_57834,1,credit_card,1,45.69
6088,ORDER_54965,1,credit_card,2,108.21
6089,ORDER_71328,1,credit_card,1,58.09
6090,ORDER_83707,1,credit_card,4,164.4
6091,ORDER_82650,1,credit_card,1,27.29
6092,ORDER_53950,1,credit_card,1,70.54
6093,ORDER_11484,1,boleto,1,77.16
6094,ORDER_04243,1,credit_card,1,57.06
6095,ORDER_01977,1,credit_card,1,0.34
6096,ORDER_81983,1,credit_card,4,264.06
6097,ORDER_82410,1,credit_card,7,181.55
6098,ORDER_41521,1,boleto,1,72.46
6099,ORDER_55743,1,credit_card,5,130.89
6100,ORDER_84683,1,credit_card,4,178.27
6101,ORDER_17269,1,credit_card,10,1053.84
6102,ORDER_76023,1,credit_card,1,84.49
6103,ORDER_16722,1,credit_card,1,97.62
6104,ORDER_14605,1,credit_card,1,105.77
6105,ORDER_09888,1,credit_card,2,64.7
6106,ORDER_27993,1,credit_card,12,321.58
6107,ORDER_78317,1,boleto,1,82.53
6108,ORDER_18198,1,boleto,1,160.53
6109,ORDER_17668,3,voucher,1,3.64
6110,ORDER_47901,1,credit_card,3,148.2
6111,ORDER_23504,1,credit_card,10,102.87
6112,ORDER_24072,1,credit_card,2,202.34
6113,ORDER_07460,1,credit_card,1,69.14
6114,ORDER_70834,1,credit_card,10,208.92
6115,ORDER_08750,1,credit_card,1,78.64
6116,ORDER_16429,1,boleto,1,126.37
6117,ORDER_45733,1,credit_card,3,139.52
6118,ORDER_74421,2,voucher,1,40.0
6119,ORDER_49611,1,credit_card,3,75.85
6120,ORDER_16003,1,credit_card,10,381.51
6121,ORDER_45196,1,credit_card,5,156.51
6122,ORDER_19083,1,credit_card,1,167.81
6123,ORDER_14511,1,credit_card,2,128.5
6124,ORDER_02058,1,voucher,1,42.0
6125,ORDER_48360,1,boleto,1,133.95
6126,ORDER_14318,1,credit_card,3,69.12
6127,ORDER_69898,1,credit_card,4,319.19
6128,ORDER_45123,1,credit_card,2,65.63
6129,ORDER_08907,1,credit_card,1,26.07
6130,ORDER_45044,1,credit_card,1,37.38
6131,ORDER_48208,1,credit_card,1,77.57
6132,ORDER_85796,1,credit_card,2,165.99
6133,ORDER_85200,1,credit_card,1,87.3
6134,ORDER_53706,1,boleto,1,206.49
6135,ORDER_09881,1,credit_card,10,2818.74
6136,ORDER_65797,1,credit_card,1,90.28
6137,ORDER_71760,1,credit_card,4,91.96
6138,ORDER_68348,1,boleto,1,91.79
6139,ORDER_75741,1,credit_card,1,30.06
6140,ORDER_37175,1,credit_card,1,148.22
6141,ORDER_86150,10,voucher,1,8.46
6142,ORDER_04994,1,credit_card,1,60.08
6143,ORDER_69158,1,credit_card,7,164.79
6144,ORDER_86491,1,credit_card,3,129.93
6145,ORDER_24063,1,credit_card,3,79.24
6146,ORDER_80464,1,credit_card,1,6.06
6147,ORDER_79740,1,credit_card,10,107.78
6148,ORDER_07203,1,boleto,1,31.75
6149,ORDER_37669,1,credit_card,4,211.91
6150,ORDER_16299,1,boleto,1,29.77
6151,ORDER_22293,1,boleto,1,94.31
6152,ORDER_27813,1,credit_card,2,166.7
6153,ORDER_13969,1,boleto,1,32.68
6154,ORDER_33596,1,boleto,1,40.22
6155,ORDER_27723,1,boleto,1,568.0
6156,ORDER_08002,1,credit_card,6,66.67
6157,ORDER_64561,1,credit_card,2,116.94
6158,ORDER_49212,1,credit_card,1,173.8
6159,ORDER_82531,1,credit_card,1,77.7
6160,ORDER_33878,1,debit_card,1,35.18
6161,ORDER_66961,1,credit_card,1,36.69
6162,ORDER_51786,1,credit_card,1,61.8
6163,ORDER_83436,1,credit_card,3,120.54
6164,ORDER_25087,1,credit_card,2,51.78
6165,ORDER_54123,1,boleto,1,1972.03
6166,ORDER_61733,1,credit_card,2,370.57
6167,ORDER_62647,1,credit_card,1,43.71
6168,ORDER_80446,1,credit_card,2,128.86
6169,ORDER_46256,1,credit_card,3,75.01
6170,ORDER_40579,1,boleto,1,50.56
6171,ORDER_61681,1,credit_card,6,320.61
6172,ORDER_65573,1,credit_card,3,87.94
6173,ORDER_42058,1,credit_card,2,285.7
6174,ORDER_56980,1,credit_card,4,223.84
6175,ORDER_13889,1,credit_card,2,28.19
6176,ORDER_16184,1,boleto,1,73.34
6177,ORDER_28477,1,credit_card,1,173.3
6178,ORDER_15384,1,credit_card,1,28.0
6179,ORDER_07550,1,credit_card,5,142.54
6180,ORDER_36351,1,boleto,1,66.1
6181,ORDER_41753,1,credit_card,9,90.28
6182,ORDER_84486,1,credit_card,10,235.28
6183,ORDER_31136,1,credit_card,1,122.7
6184,ORDER_18759,1,credit_card,1,112.08
6185,ORDER_00287,1,boleto,1,101.34
6186,ORDER_55957,1,credit_card,3,158.75
6187,ORDER_38829,1,credit_card,3,79.22
6188,ORDER_63877,1,credit_card,1,31.17
6189,ORDER_80289,1,boleto,1,236.97
6190,ORDER_19129,1,boleto,1,116.46
6191,ORDER_87659,1,boleto,1,23.1
6192,ORDER_54638,1,credit_card,3,187.84
6193,ORDER_83399,1,credit_card,4,96.88
6194,ORDER_69934,1,boleto,1,104.42
6195,ORDER_23417,2,voucher,1,149.9
6196,ORDER_79481,1,credit_card,6,127.66
6197,ORDER_69195,1,credit_card,1,163.13
6198,ORDER_51442,1,boleto,1,73.25
6199,ORDER_15049,1,credit_card,2,178.34
6200,ORDER_87615,2,voucher,1,250.0
6201,ORDER_57223,1,credit_card,10,120.25
6202,ORDER_20105,1,credit_card,1,29.88
6203,ORDER_11310,1,credit_card,4,284.49
6204,ORDER_58490,1,boleto,1,288.18
6205,ORDER_10139,1,boleto,1,320.28
6206,ORDER_72344,1,credit_card,10,155.72
6207,ORDER_07204,1,boleto,1,163.06
6208,ORDER_76470,1,credit_card,5,137.53
6209,ORDER_34233,1,boleto,1,87.36
6210,ORDER_52845,1,boleto,1,111.71
6211,ORDER_87822,1,credit_card,8,238.81
6212,ORDER_11091,1,credit_card,10,108.16
6213,ORDER_15352,1,credit_card,4,40.62
6214,ORDER_16775,1,credit_card,8,247.97
6215,ORDER_42313,1,credit_card,1,71.78
6216,ORDER_14464,2,voucher,1,23.01
6217,ORDER_02734,1,credit_card,10,345.05
6218,ORDER_20660,1,credit_card,1,210.72
6219,ORDER_42120,2,voucher,1,82.46
6220,ORDER_01834,1,boleto,1,65.14
6221,ORDER_68518,1,credit_card,8,142.71
6222,ORDER_75678,1,boleto,1,69.17
6223,ORDER_57963,1,credit_card,4,191.58
6224,ORDER_50198,1,credit_card,2,21.72
6225,ORDER_18583,1,credit_card,1,20.68
6226,ORDER_15842,1,credit_card,2,86.19
6227,ORDER_13702,1,credit_card,3,56.86
6228,ORDER_27739,1,credit_card,1,45.63
6229,ORDER_12487,1,credit_card,1,217.85
6230,ORDER_15718,1,credit_card,1,58.34
6231,ORDER_52292,1,credit_card,7,93.57
6232,ORDER_14035,1,credit_card,5,56.69
6233,ORDER_70725,1,credit_card,5,258.08
6234,ORDER_78856,1,credit_card,1,40.19
6235,ORDER_66670,1,credit_card,4,332.48
6236,ORDER_09616,1,credit_card,1,54.11
6237,ORDER_73587,1,credit_card,2,20.51
6238,ORDER_33468,1,credit_card,3,112.32
6239,ORDER_05680,1,credit_card,1,31.98
6240,ORDER_47275,1,credit_card,5,125.55
6241,ORDER_45228,1,credit_card,1,53.9
6242,ORDER_34891,1,credit_card,2,44.09
6243,ORDER_81732,1,credit_card,5,278.24
6244,ORDER_26350,1,credit_card,10,137.99
6245,ORDER_71229,1,credit_card,3,30.09
6246,ORDER_12634,1,boleto,1,70.63
6247,ORDER_20463,1,credit_card,3,161.54
6248,ORDER_30734,1,boleto,1,85.23
6249,ORDER_76248,1,credit_card,5,97.71
6250,ORDER_71319,1,credit_card,1,160.54
6251,ORDER_70450,1,credit_card,10,383.25
6252,ORDER_86695,1,credit_card,1,126.43
6253,ORDER_40667,1,credit_card,5,109.31
6254,ORDER_63853,1,credit_card,10,136.04
6255,ORDER_03989,1,credit_card,1,91.66
6256,ORDER_04743,1,credit_card,4,63.62
6257,ORDER_51387,1,boleto,1,114.63
6258,ORDER_25800,1,boleto,1,82.77
6259,ORDER_15062,1,debit_card,1,134.91
6260,ORDER_00064,1,credit_card,4,57.0
6261,ORDER_60844,1,boleto,1,150.99
6262,ORDER_04841,1,boleto,1,72.45
6263,ORDER_58895,1,credit_card,1,29.33
6264,ORDER_43322,1,credit_card,1,59.22
6265,ORDER_12265,1,credit_card,3,162.39
6266,ORDER_75354,1,credit_card,1,111.91
6267,ORDER_53225,1,boleto,1,61.89
6268,ORDER_69723,1,credit_card,10,249.08
6269,ORDER_28518,1,credit_card,1,106.87
6270,ORDER_16131,1,credit_card,8,1173.84
6271,ORDER_81521,1,credit_card,4,94.76
6272,ORDER_37024,1,credit_card,2,86.02
6273,ORDER_57475,1,credit_card,1,92.9
6274,ORDER_04854,1,credit_card,2,54.79
6275,ORDER_13167,2,voucher,1,50.0
6276,ORDER_72210,1,credit_card,10,297.91
6277,ORDER_39584,1,credit_card,1,37.0
6278,ORDER_43852,1,credit_card,5,56.78
6279,ORDER_12260,1,credit_card,6,307.43
6280,ORDER_65700,1,boleto,1,26.89
6281,ORDER_84680,1,credit_card,3,245.15
6282,ORDER_14508,1,credit_card,2,262.02
6283,ORDER_37966,1,credit_card,10,245.11
6284,ORDER_56828,1,credit_card,2,50.26
6285,ORDER_58493,1,credit_card,1,65.94
6286,ORDER_84417,1,boleto,1,78.2
6287,ORDER_29725,1,credit_card,1,23.68
6288,ORDER_64983,1,credit_card,7,385.0
6289,ORDER_47449,1,credit_card,10,251.97
6290,ORDER_04434,1,credit_card,3,82.7
6291,ORDER_80907,1,credit_card,4,154.12
6292,ORDER_08436,1,credit_card,1,20.39
6293,ORDER_73313,1,credit_card,1,21.4
6294,ORDER_55105,1,credit_card,1,41.29
6295,ORDER_38030,1,credit_card,1,138.22
6296,ORDER_37711,1,credit_card,1,28.03
6297,ORDER_46002,1,boleto,1,62.59
6298,ORDER_65953,1,credit_card,10,109.12
6299,ORDER_20868,1,credit_card,3,32.09
6300,ORDER_67485,1,credit_card,3,171.87
6301,ORDER_31384,1,credit_card,10,607.87
6302,ORDER_37018,1,credit_card,10,270.54
6303,ORDER_74495,1,credit_card,2,22.29
6304,ORDER_10592,1,credit_card,6,335.98
6305,ORDER_80867,1,credit_card,5,124.34
6306,ORDER_42528,1,boleto,1,110.32
6307,ORDER_70634,1,credit_card,6,66.44
6308,ORDER_63245,1,credit_card,10,144.76
6309,ORDER_62807,1,credit_card,1,36.1
6310,ORDER_10162,1,boleto,1,73.34
6311,ORDER_68434,2,voucher,1,250.0
6312,ORDER_65482,1,credit_card,4,171.13
6313,ORDER_23780,1,credit_card,8,659.0
6314,ORDER_05778,1,credit_card,8,107.78
6315,ORDER_58837,1,credit_card,5,156.92
6316,ORDER_59065,1,credit_card,1,87.26
6317,ORDER_54676,1,boleto,1,39.0
6318,ORDER_19547,1,credit_card,7,147.15
6319,ORDER_45453,1,credit_card,4,45.09
6320,ORDER_81964,1,credit_card,2,49.33
6321,ORDER_56529,1,boleto,1,70.63
6322,ORDER_03375,1,credit_card,5,184.87
6323,ORDER_19471,1,credit_card,3,35.14
6324,ORDER_70772,1,debit_card,1,77.89
6325,ORDER_07424,1,credit_card,8,618.6
6326,ORDER_54245,1,credit_card,4,46.84
6327,ORDER_62481,1,credit_card,1,7.5
6328,ORDER_47655,1,boleto,1,87.7
6329,ORDER_67554,1,credit_card,4,313.86
6330,ORDER_09609,1,credit_card,3,160.51
6331,ORDER_64571,1,boleto,1,46.0
6332,ORDER_04246,1,credit_card,1,36.85
6333,ORDER_26173,1,credit_card,6,84.23
6334,ORDER_29548,1,credit_card,8,101.5
6335,ORDER_28086,1,boleto,1,62.99
6336,ORDER_75850,1,boleto,1,139.62
6337,ORDER_50103,1,credit_card,1,37.68
6338,ORDER_86890,1,boleto,1,109.97
6339,ORDER_54026,1,credit_card,2,135.73
6340,ORDER_33722,1,debit_card,1,128.94
6341,ORDER_12970,1,credit_card,10,275.46
6342,ORDER_84300,1,credit_card,1,36.69
6343,ORDER_05464,1,credit_card,2,21.04
6344,ORDER_26093,1,credit_card,2,37.23
6345,ORDER_26515,1,credit_card,1,28.2
6346,ORDER_47150,2,voucher,1,9.91
6347,ORDER_80288,1,credit_card,1,18.17
6348,ORDER_72692,1,credit_card,6,132.57
6349,ORDER_69473,1,credit_card,1,5.3
6350,ORDER_86624,1,credit_card,8,358.44
6351,ORDER_12671,1,credit_card,2,106.87
6352,ORDER_40149,1,credit_card,2,133.28
6353,ORDER_38591,1,credit_card,10,560.24
6354,ORDER_69051,1,credit_card,7,302.52
6355,ORDER_85228,1,boleto,1,357.13
6356,ORDER_56357,1,boleto,1,203.67
6357,ORDER_75286,1,boleto,1,77.77
6358,ORDER_16209,1,credit_card,10,331.74
6359,ORDER_74442,1,credit_card,10,246.36
6360,ORDER_53324,1,boleto,1,197.06
6361,ORDER_69403,1,voucher,1,2.26
6362,ORDER_39443,1,boleto,1,67.39
6363,ORDER_63376,1,credit_card,5,57.88
6364,ORDER_42512,1,credit_card,5,111.6
6365,ORDER_47167,1,credit_card,4,62.38
6366,ORDER_28185,1,credit_card,5,155.63
6367,ORDER_36086,1,credit_card,3,153.32
6368,ORDER_70609,1,boleto,1,105.24
6369,ORDER_03893,1,credit_card,2,123.82
6370,ORDER_26067,1,credit_card,14,417.45
6371,ORDER_48620,1,credit_card,2,77.57
6372,ORDER_15402,1,credit_card,2,121.04
6373,ORDER_64631,1,credit_card,1,117.08
6374,ORDER_32044,1,credit_card,5,263.47
6375,ORDER_11348,3,voucher,1,20.0
6376,ORDER_63173,1,boleto,1,103.55
6377,ORDER_02291,1,credit_card,5,97.24
6378,ORDER_77726,1,credit_card,1,67.29
